,year,league,tier,team,squad_depth,avg_age,foreigners,avg_market_value,market_value,has_relegated,has_promoted,has_won_titles
1118,2017,LaLiga2,2,Granada CF,31,26.9,14,716000,22200000,False,False,False
1119,2017,LaLiga2,2,CA Osasuna,28,27.5,3,777000,21750000,True,False,False
1120,2017,LaLiga2,2,SD Huesca,29,27.2,7,747000,21650000,False,False,False
1121,2017,LaLiga2,2,Sevilla Atlético,37,21.2,7,503000,18600000,False,False,False
1122,2017,LaLiga2,2,Cádiz CF,35,26.7,9,511000,17900000,False,False,False
1123,2017,LaLiga2,2,Córdoba CF,41,26.1,8,394000,16149999,False,False,False
1124,2017,LaLiga2,2,UD Almería,34,26.1,12,471000,16000000,False,False,False
1125,2017,LaLiga2,2,Cultural Leonesa,29,27.0,8,516000,14950000,False,True,False
1126,2017,LaLiga2,2,Gimnàstic de Tarragona,40,25.7,14,371000,14830000,False,False,False
1127,2017,LaLiga2,2,CD Lugo,33,25.8,6,448000,14800000,False,False,False
1128,2017,LaLiga2,2,Real Oviedo,33,26.7,11,429000,14150000,False,False,False
1129,2017,LaLiga2,2,Real Zaragoza,29,25.7,8,484000,14050000,False,False,False
1130,2017,LaLiga2,2,Albacete Balompié,38,27.4,9,343000,13050000,False,True,False
1131,2017,LaLiga2,2,CD Numancia,28,26.7,4,461000,12900000,False,False,False
1132,2017,LaLiga2,2,Lorca FC,39,26.8,11,294000,11450000,False,True,False
1133,2017,LaLiga2,2,CD Tenerife,31,27.2,6,366000,11350000,False,False,False
1134,2017,LaLiga2,2,AD Alcorcón,33,28.5,7,340000,11230000,False,False,False
1135,2017,LaLiga2,2,CF Reus Deportiu,28,27.4,6,361000,10100000,False,False,False
1136,2018,LaLiga2,2,Málaga CF,39,26.8,20,1220000,47400000,True,False,False
1137,2018,LaLiga2,2,UD Las Palmas,40,27.9,9,929000,37150000,True,False,False
1138,2018,LaLiga2,2,Deportivo de La Coruña,33,28.2,9,1120000,36850000,True,False,False
1139,2018,LaLiga2,2,Granada CF,29,26.8,5,1050000,30400000,False,False,False
1140,2018,LaLiga2,2,CA Osasuna,30,26.4,0,942000,28250000,False,False,False
1141,2018,LaLiga2,2,Cádiz CF,37,27.2,12,750000,27750000,False,False,False
1142,2018,LaLiga2,2,CD Tenerife,33,27.1,10,783000,25850000,False,False,False
1143,2018,LaLiga2,2,Albacete Balompié,38,26.1,17,655000,24900000,False,False,False
1144,2018,LaLiga2,2,Sporting Gijón,35,25.6,10,700000,24500000,False,False,False
1145,2018,LaLiga2,2,UD Almería,37,25.9,10,604000,22350000,False,False,False
1146,2018,LaLiga2,2,Real Zaragoza,34,26.3,10,631000,21450000,False,False,False
1147,2018,LaLiga2,2,RCD Mallorca,33,26.7,11,629000,20750000,False,True,False
1148,2018,LaLiga2,2,Extremadura UD,48,27.6,12,399000,19150000,False,True,False
1149,2018,LaLiga2,2,CD Lugo,41,25.7,10,459000,18800000,False,False,False
1150,2018,LaLiga2,2,CF Rayo Majadahonda,33,26.8,5,506000,16700000,False,True,False
1151,2018,LaLiga2,2,Gimnàstic de Tarragona,49,26.0,18,339000,16600000,False,False,False
1152,2018,LaLiga2,2,Real Oviedo,31,27.1,7,527000,16350000,False,False,False
1153,2018,LaLiga2,2,Córdoba CF,38,26.3,8,426000,16200000,False,False,False
1154,2018,LaLiga2,2,CD Numancia,37,26.2,6,434000,16050000,False,False,False
1155,2018,LaLiga2,2,Elche CF,36,27.9,7,422000,15200000,False,True,False
1156,2018,LaLiga2,2,AD Alcorcón,38,27.3,6,346000,13150000,False,False,False
1157,2018,LaLiga2,2,CF Reus Deportiu,27,25.7,5,333000,9000000,False,False,False
1158,2019,LaLiga2,2,Girona FC,37,26.7,10,1120000,41380000,True,False,False
1159,2019,LaLiga2,2,Rayo Vallecano,42,25.9,11,904000,37980000,True,False,False
1160,2019,LaLiga2,2,Deportivo de La Coruña,42,26.4,15,833000,35000000,False,False,False
1161,2019,LaLiga2,2,UD Las Palmas,43,26.8,10,786000,33800000,False,False,False
1162,2019,LaLiga2,2,UD Almería,44,25.0,17,763000,33549999,False,False,False
1163,2019,LaLiga2,2,SD Huesca,32,26.2,7,959000,30680000,True,False,False
1164,2019,LaLiga2,2,Real Zaragoza,36,25.8,13,705000,25380000,False,False,False
1165,2019,LaLiga2,2,Cádiz CF,41,26.9,12,523000,21450000,False,False,False
1166,2019,LaLiga2,2,Málaga CF,37,24.6,12,542000,20050000,False,False,False
1167,2019,LaLiga2,2,Sporting Gijón,33,26.1,7,589000,19430000,False,False,False
1168,2019,LaLiga2,2,Real Oviedo,35,27.1,7,464000,16250000,False,False,False
1169,2019,LaLiga2,2,Elche CF,35,25.8,5,447000,15650000,False,False,False
1170,2019,LaLiga2,2,Albacete Balompié,37,26.8,12,408000,15100000,False,False,False
1171,2019,LaLiga2,2,CD Tenerife,31,26.4,7,473000,14680000,False,False,False
1172,2019,LaLiga2,2,CD Mirandés,31,26.0,13,436000,13530000,False,True,False
1173,2019,LaLiga2,2,CD Lugo,37,26.3,11,335000,12400000,False,False,False
1174,2019,LaLiga2,2,Racing Santander,37,27.0,7,314000,11630000,False,True,False
1175,2019,LaLiga2,2,CD Numancia,37,25.5,4,299000,11080000,False,False,False
1176,2019,LaLiga2,2,AD Alcorcón,32,27.0,9,332000,10630000,False,False,False
1177,2019,LaLiga2,2,SD Ponferradina,33,27.2,8,321000,10600000,False,True,False
1178,2019,LaLiga2,2,Extremadura UD,36,27.0,9,292000,10500000,False,False,False
1179,2019,LaLiga2,2,CF Fuenlabrada,35,26.7,7,296000,10350000,False,True,False
1180,2020,LaLiga2,2,RCD Espanyol Barcelona,37,24.7,7,2160000,80000000,True,False,False
1181,2020,LaLiga2,2,UD Almería,35,24.6,17,2020000,70600000,False,False,False
1182,2020,LaLiga2,2,RCD Mallorca,39,26.0,13,1310000,50950000,True,False,False
1183,2020,LaLiga2,2,Girona FC,40,25.2,13,908000,36330000,False,False,False
1184,2020,LaLiga2,2,CD Leganés,39,26.7,10,884000,34480000,True,False,False
1185,2020,LaLiga2,2,Rayo Vallecano,36,26.0,11,829000,29850000,False,False,False
1186,2020,LaLiga2,2,Sporting Gijón,37,24.9,6,646000,23900000,False,False,False
1187,2020,LaLiga2,2,Real Zaragoza,38,25.3,12,609000,23150000,False,False,False
1188,2020,LaLiga2,2,UD Las Palmas,42,25.4,8,485000,20350000,False,False,False
1189,2020,LaLiga2,2,Málaga CF,48,24.1,15,422000,20280000,False,False,False
1190,2020,LaLiga2,2,CD Mirandés,35,24.1,7,474000,16600000,False,False,False
1191,2020,LaLiga2,2,CF Fuenlabrada,34,25.1,10,435000,14800000,False,False,False
1192,2020,LaLiga2,2,CD Tenerife,38,26.0,10,361000,13700000,False,False,False
1193,2020,LaLiga2,2,Real Oviedo,34,25.7,6,399000,13550000,False,False,False
1194,2020,LaLiga2,2,FC Cartagena,43,27.5,14,305000,13100000,False,True,False
1195,2020,LaLiga2,2,SD Ponferradina,34,25.7,8,338000,11500000,False,False,False
1196,2020,LaLiga2,2,Albacete Balompié,36,26.4,11,282000,10150000,False,False,False
1197,2020,LaLiga2,2,CD Castellón,36,27.9,4,278000,10000000,False,True,False
1198,2020,LaLiga2,2,UD Logroñés,36,26.7,6,264000,9500000,False,True,False
1199,2020,LaLiga2,2,CD Lugo,36,26.4,7,245000,8830000,False,False,False
1200,2020,LaLiga2,2,AD Alcorcón,34,26.5,9,247000,8400000,False,False,False
1201,2020,LaLiga2,2,CE Sabadell FC,33,26.9,2,217000,7150000,False,True,False
1202,2021,LaLiga2,2,Real Valladolid CF,42,27.0,10,1590000,66650000,True,False,False
1203,2021,LaLiga2,2,UD Almería,36,25.8,12,1770000,63750000,False,False,False
1204,2021,LaLiga2,2,CD Leganés,44,26.7,11,967000,42550000,False,False,False
1205,2021,LaLiga2,2,Girona FC,40,24.2,10,951000,38050000,False,False,False
1206,2021,LaLiga2,2,Real Sociedad B,39,22.0,4,835000,32549999,False,True,False
1207,2021,LaLiga2,2,Sporting Gijón,42,24.7,7,720000,30250000,False,False,False
1208,2021,LaLiga2,2,SD Huesca,38,26.4,9,787000,29900000,True,False,False
1209,2021,LaLiga2,2,SD Eibar,33,27.8,6,886000,29250000,True,False,False
1210,2021,LaLiga2,2,Real Zaragoza,40,25.8,7,693000,27700000,False,False,False
1211,2021,LaLiga2,2,UD Las Palmas,37,25.7,8,691000,25550000,False,False,False
1212,2021,LaLiga2,2,Málaga CF,42,24.6,9,583000,24500000,False,False,False
1213,2021,LaLiga2,2,Real Oviedo,34,26.0,5,665000,22600000,False,False,False
1214,2021,LaLiga2,2,CD Mirandés,33,24.1,7,668000,22050000,False,False,False
1215,2021,LaLiga2,2,CD Tenerife,37,26.6,7,565000,20900000,False,False,False
1216,2021,LaLiga2,2,SD Ponferradina,32,26.4,8,486000,15550000,False,False,False
1217,2021,LaLiga2,2,CF Fuenlabrada,42,26.3,17,357000,14980000,False,False,False
1218,2021,LaLiga2,2,FC Cartagena,39,28.0,11,362000,14100000,False,False,False
1219,2021,LaLiga2,2,UD Ibiza,34,27.3,5,362000,12300000,False,True,False
1220,2021,LaLiga2,2,SD Amorebieta,30,29.3,0,333000,10000000,False,True,False
1221,2021,LaLiga2,2,AD Alcorcón,47,26.9,9,199000,9380000,False,False,False
1222,2021,LaLiga2,2,Burgos CF,27,28.1,1,343000,9250000,False,True,False
1223,2021,LaLiga2,2,CD Lugo,38,26.8,5,236000,8980000,False,False,False
1224,2022,LaLiga2,2,Granada CF,38,26.9,9,1460000,55400000,True,False,False
1225,2022,LaLiga2,2,Levante UD,35,25.7,6,1280000,44780000,True,False,False
1226,2022,LaLiga2,2,Deportivo Alavés,36,25.1,15,1000000,36080000,True,False,False
1227,2022,LaLiga2,2,CD Leganés,40,26.5,12,800000,32000000,False,False,False
1228,2022,LaLiga2,2,Real Oviedo,41,25.6,7,771000,31600000,False,False,False
1229,2022,LaLiga2,2,Real Zaragoza,36,26.3,11,869000,31280000,False,False,False
1230,2022,LaLiga2,2,UD Las Palmas,36,25.9,7,840000,30230000,False,False,False
1231,2022,LaLiga2,2,Sporting Gijón,42,25.2,12,715000,30050000,False,False,False
1232,2022,LaLiga2,2,SD Eibar,31,27.5,5,852000,26400000,False,False,False
1233,2022,LaLiga2,2,Villarreal CF B,35,22.5,8,729000,25500000,False,True,False
1234,2022,LaLiga2,2,CD Mirandés,34,23.9,5,729000,24800000,False,False,False
1235,2022,LaLiga2,2,SD Huesca,35,26.5,8,656000,22980000,False,False,False
1236,2022,LaLiga2,2,FC Cartagena,41,27.3,13,470000,19250000,False,False,False
1237,2022,LaLiga2,2,Málaga CF,42,26.4,10,458000,19250000,False,False,False
1238,2022,LaLiga2,2,FC Andorra,31,25.2,5,613000,19000000,False,True,False
1239,2022,LaLiga2,2,CD Tenerife,35,26.6,7,519000,18150000,False,False,False
1240,2022,LaLiga2,2,Albacete Balompié,38,25.3,8,474000,18030000,False,True,False
1241,2022,LaLiga2,2,Burgos CF,32,27.2,2,534000,17100000,False,False,False
1242,2022,LaLiga2,2,UD Ibiza,39,26.7,13,422000,16480000,False,False,False
1243,2022,LaLiga2,2,Racing Santander,35,26.0,6,444000,15550000,False,True,False
1244,2022,LaLiga2,2,SD Ponferradina,35,27.0,15,436000,15250000,False,False,False
1245,2022,LaLiga2,2,CD Lugo,42,26.1,12,277000,11650000,False,False,False
